person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
66560,4.0,4800,10.36,0.07,0,1,0,0,0,0,0,1,0
66000,5.0,8500,7.51,0.13,1,0,0,0,0,0,0,1,0
72600,3.0,4500,7.74,0.06,1,0,0,0,0,0,0,1,0
82000,2.0,20000,6.54,0.24,1,0,0,0,0,0,0,1,0
90000,1.0,7000,9.25,0.08,0,1,0,0,0,0,0,1,0
185000,7.0,25000,12.68,0.14,0,0,1,0,0,0,0,0,1
30000,0.0,6500,10.99,0.22,0,1,0,0,0,0,0,1,0
28080,3.0,9600,13.57,0.34,0,0,1,0,0,0,0,0,1
31200,2.0,1050,7.51,0.03,1,0,0,0,0,0,0,1,0
66560,10.0,2500,6.39,0.04,1,0,0,0,0,0,0,1,0
24996,0.0,5000,12.99,0.2,0,0,1,0,0,0,0,1,0
40000,6.0,5000,6.17,0.13,1,0,0,0,0,0,0,1,0
94000,1.0,13000,6.03,0.14,1,0,0,0,0,0,0,1,0
80000,0.0,7050,8.88,0.09,0,1,0,0,0,0,0,1,0
69500,6.0,6000,10.65,0.09,0,1,0,0,0,0,0,1,0
78000,4.0,10000,15.99,0.13,0,0,0,1,0,0,0,0,1
20000,2.0,6400,10.65,0.32,0,1,0,0,0,0,0,1,0
133300,6.0,25000,10.37,0.19,0,1,0,0,0,0,0,1,0
42000,0.0,5000,8.9,0.12,1,0,0,0,0,0,0,1,0
32304,8.0,1500,9.91,0.05,0,1,0,0,0,0,0,1,0
125000,3.0,28000,9.91,0.22,0,1,0,0,0,0,0,1,0
29120,0.0,6400,8.94,0.22,1,0,0,0,0,0,0,1,0
45996,2.0,1800,11.58,0.04,0,1,0,0,0,0,0,1,0
41000,6.0,7000,7.9,0.17,1,0,0,0,0,0,0,1,0
213000,6.0,35000,10.65,0.16,0,1,0,0,0,0,0,1,0
33564,5.0,6000,16.29,0.18,0,0,0,1,0,0,0,1,0
35292,7.0,2100,7.51,0.06,1,0,0,0,0,0,0,1,0
110000,2.0,5000,7.51,0.05,1,0,0,0,0,0,0,1,0
113000,9.0,19975,13.92,0.18,0,0,1,0,0,0,0,1,0
92000,7.0,18000,12.68,0.2,0,0,1,0,0,0,0,0,1
125000,7.0,20000,11.11,0.16,0,1,0,0,0,0,0,1,0
38000,3.0,2000,12.87,0.05,0,0,1,0,0,0,0,0,1
33736,5.0,13600,13.57,0.4,0,0,1,0,0,0,0,0,1
46000,0.0,5975,14.46,0.13,0,0,0,1,0,0,0,0,1
60000,6.0,14000,7.88,0.23,1,0,0,0,0,0,0,1,0
153000,13.0,3000,10.74,0.02,0,1,0,0,0,0,0,1,0
30000,4.0,9000,7.51,0.3,1,0,0,0,0,0,0,1,0
124886,12.0,5000,11.99,0.04,0,1,0,0,0,0,0,1,0
123000,8.0,15000,15.37,0.12,0,0,0,1,0,0,0,1,0
84000,0.0,4500,12.18,0.05,0,1,0,0,0,0,0,1,0
65004,0.0,13000,12.53,0.2,0,0,1,0,0,0,0,1,0
40000,0.0,5600,9.76,0.14,0,1,0,0,0,0,0,1,0
95000,10.0,5000,9.88,0.05,0,1,0,0,0,0,0,1,0
55000,0.0,12000,13.55,0.22,0,0,0,1,0,0,0,1,0
60000,3.0,5600,9.25,0.09,0,1,0,0,0,0,0,1,0
31000,1.0,7200,11.03,0.23,0,0,1,0,0,0,0,1,0
35000,10.0,8600,15.99,0.25,0,0,0,1,0,0,0,1,0
122000,2.0,25600,15.96,0.21,0,0,1,0,0,0,0,0,1
18000,2.0,4500,10.38,0.25,0,1,0,0,0,0,0,1,0
156000,6.0,9600,14.27,0.06,0,0,1,0,0,0,0,0,1
30069,0.0,2400,15.99,0.08,0,0,0,1,0,0,0,0,1
32500,0.0,2000,17.27,0.06,0,0,0,1,0,0,0,1,0
15000,6.0,2700,12.69,0.18,0,1,0,0,0,0,0,1,0
78000,1.0,12000,14.96,0.15,0,0,0,1,0,0,0,1,0
107004,2.0,10000,7.29,0.09,1,0,0,0,0,0,0,1,0
67000,5.0,24000,7.49,0.36,1,0,0,0,0,0,0,1,0
36000,0.0,4500,7.51,0.13,1,0,0,0,0,0,0,1,0
35380,9.0,2050,15.96,0.06,0,0,1,0,0,0,0,0,1
52000,1.0,7000,7.74,0.13,1,0,0,0,0,0,0,1,0
65600,1.0,10000,11.78,0.15,0,0,1,0,0,0,0,0,1
63500,5.0,5000,9.63,0.08,1,0,0,0,0,0,0,1,0
66215,1.0,25000,15.37,0.32,0,0,0,1,0,0,0,0,1
47000,19.0,7200,7.51,0.15,1,0,0,0,0,0,0,1,0
33000,0.0,2000,13.98,0.06,0,0,1,0,0,0,0,0,1
85000,5.0,14400,8.49,0.17,1,0,0,0,0,0,0,1,0
30000,16.0,7000,6.99,0.23,1,0,0,0,0,0,0,1,0
15000,0.0,6200,7.9,0.41,1,0,0,0,0,0,0,1,0
55000,8.0,15000,9.91,0.27,0,1,0,0,0,0,0,1,0
120000,8.0,5000,5.42,0.04,1,0,0,0,0,0,0,1,0
36000,4.0,6500,17.49,0.18,0,0,0,1,0,0,0,0,1
48000,9.0,3500,5.42,0.07,1,0,0,0,0,0,0,1,0
59004,1.0,20000,14.84,0.34,0,0,0,1,0,0,0,1,0
44000,2.0,15000,16.0,0.34,0,0,0,0,1,0,0,1,0
118000,12.0,35000,17.49,0.3,0,0,0,1,0,0,0,0,1
34000,8.0,9500,14.46,0.28,0,0,0,1,0,0,0,1,0
24000,5.0,16750,14.96,0.7,0,0,0,1,0,0,0,0,1
29000,5.0,9000,15.37,0.31,0,0,0,1,0,0,0,1,0
200000,1.0,7800,9.63,0.04,0,1,0,0,0,0,0,1,0
80490,8.0,6000,10.59,0.07,0,1,0,0,0,0,0,1,0
42996,5.0,5000,7.14,0.12,1,0,0,0,0,0,0,1,0
40000,9.0,5600,14.61,0.14,0,0,0,1,0,0,0,1,0
31000,0.0,9250,16.49,0.3,0,0,0,1,0,0,0,1,0
42000,2.0,4500,6.62,0.11,1,0,0,0,0,0,0,1,0
27000,3.0,6250,15.99,0.23,0,0,0,1,0,0,0,0,1
14400,0.0,1600,18.25,0.11,0,0,0,1,0,0,0,1,0
34368,0.0,2500,12.87,0.07,0,0,1,0,0,0,0,0,1
36000,0.0,10000,11.11,0.28,0,1,0,0,0,0,0,1,0
65000,2.0,7000,8.49,0.11,1,0,0,0,0,0,0,1,0
35100,16.0,9000,13.47,0.26,0,0,1,0,0,0,0,1,0
39000,4.0,15000,12.92,0.38,0,0,0,1,0,0,0,1,0
102000,8.0,15000,15.62,0.15,0,0,0,1,0,0,0,0,1
24000,2.0,6000,12.53,0.25,0,0,1,0,0,0,0,1,0
28800,0.0,2500,21.36,0.09,0,0,0,0,0,1,0,1,0
54000,2.0,20000,16.0,0.37,0,0,0,1,0,0,0,1,0
58000,6.0,12000,13.11,0.21,0,0,1,0,0,0,0,1,0
46500,0.0,16000,12.53,0.34,0,0,1,0,0,0,0,0,1
30000,1.0,14000,11.26,0.47,0,1,0,0,0,0,0,1,0
36000,0.0,4000,10.14,0.11,0,1,0,0,0,0,0,1,0
300000,26.0,16000,9.63,0.05,1,0,0,0,0,0,0,1,0
30000,2.0,5300,17.99,0.18,0,0,0,0,1,0,0,0,1
185000,3.0,12000,5.79,0.06,1,0,0,0,0,0,0,1,0
37800,4.0,15050,9.99,0.4,0,1,0,0,0,0,0,1,0
115000,4.0,7200,13.85,0.06,0,0,1,0,0,0,0,0,1
62692,9.0,13200,9.88,0.21,0,1,0,0,0,0,0,1,0
168750,10.0,24250,12.87,0.14,0,0,1,0,0,0,0,0,1
45000,4.0,20000,12.84,0.44,0,0,1,0,0,0,0,1,0
14400,2.0,5550,10.37,0.39,0,1,0,0,0,0,0,1,0
49000,16.0,6300,9.91,0.13,0,1,0,0,0,0,0,1,0
31000,1.0,2500,14.54,0.08,0,0,0,1,0,0,0,0,1
14400,0.0,4500,7.88,0.31,1,0,0,0,0,0,0,1,0
95000,4.0,10000,10.99,0.11,0,1,0,0,0,0,0,1,0
61000,7.0,13000,10.59,0.21,0,1,0,0,0,0,0,1,0
60000,3.0,2000,7.4,0.03,1,0,0,0,0,0,0,1,0
51500,1.0,13000,16.07,0.25,0,0,0,1,0,0,0,1,0
42804,17.0,4000,12.73,0.09,0,0,1,0,0,0,0,0,1
64000,7.0,4000,20.89,0.06,0,0,0,0,0,1,0,0,1
52240,5.0,18000,19.69,0.34,0,0,0,0,1,0,0,1,0
62000,9.0,13000,9.25,0.21,0,1,0,0,0,0,0,1,0
72000,2.0,8000,12.21,0.11,0,1,0,0,0,0,0,1,0
62900,2.0,20000,13.85,0.27,0,0,1,0,0,0,0,1,0
30000,5.0,15000,12.84,0.5,0,0,1,0,0,0,0,1,0
79000,0.0,8000,11.49,0.1,0,1,0,0,0,0,0,1,0
120000,4.0,8400,7.14,0.07,1,0,0,0,0,0,0,1,0
59000,3.0,10000,15.58,0.17,0,0,0,1,0,0,0,1,0
42000,5.0,12000,16.0,0.29,0,0,0,0,1,0,0,0,1
80000,12.0,9000,11.97,0.11,0,0,1,0,0,0,0,1,0
52000,0.0,3000,5.99,0.06,1,0,0,0,0,0,0,1,0
88000,2.0,25000,15.65,0.28,0,0,0,1,0,0,0,1,0
36700,7.0,15000,11.14,0.41,0,1,0,0,0,0,0,1,0
21600,5.0,5000,13.06,0.23,0,0,1,0,0,0,0,0,1
50000,11.0,16000,9.91,0.32,0,1,0,0,0,0,0,1,0
25000,0.0,3000,13.48,0.12,0,0,1,0,0,0,0,0,1
50450,3.0,2000,9.88,0.04,0,1,0,0,0,0,0,1,0
56000,0.0,25000,13.55,0.45,0,0,0,1,0,0,0,1,0
36000,10.0,11200,9.76,0.31,0,1,0,0,0,0,0,1,0
102000,0.0,7200,13.49,0.07,0,0,1,0,0,0,0,1,0
125000,0.0,12000,6.03,0.1,1,0,0,0,0,0,0,1,0
59000,1.0,13375,6.92,0.23,1,0,0,0,0,0,0,1,0
64320,13.0,8000,6.03,0.12,1,0,0,0,0,0,0,1,0
192000,11.0,15000,17.58,0.08,0,0,0,1,0,0,0,1,0
40680,6.0,8000,15.21,0.2,0,0,0,1,0,0,0,1,0
105859,20.0,12000,11.99,0.11,0,1,0,0,0,0,0,1,0
48000,8.0,2000,11.97,0.04,0,0,1,0,0,0,0,1,0
82000,5.0,1000,14.27,0.01,0,0,1,0,0,0,0,0,1
30000,5.0,4200,5.79,0.14,1,0,0,0,0,0,0,1,0
80000,12.0,35000,15.62,0.44,0,0,0,1,0,0,0,1,0
60000,0.0,3500,9.32,0.06,1,0,0,0,0,0,0,1,0
74867,4.0,17000,16.02,0.19,0,0,0,1,0,0,0,0,1
98004,0.0,16000,16.32,0.16,0,0,0,1,0,0,0,0,1
55000,4.0,25000,11.36,0.45,0,1,0,0,0,0,0,1,0
70000,1.0,10000,11.71,0.14,0,1,0,0,0,0,0,1,0
38000,2.0,18500,7.66,0.49,1,0,0,0,0,0,0,1,0
82000,8.0,25000,15.27,0.3,0,0,1,0,0,0,0,0,1
120000,5.0,14000,6.17,0.12,1,0,0,0,0,0,0,1,0
49000,3.0,6000,13.99,0.12,0,0,1,0,0,0,0,1,0
44000,5.0,4600,13.99,0.1,0,0,1,0,0,0,0,1,0
55000,14.0,18000,7.88,0.33,1,0,0,0,0,0,0,1,0
125000,9.0,8400,9.63,0.07,0,1,0,0,0,0,0,1,0
44400,2.0,7100,6.99,0.16,1,0,0,0,0,0,0,1,0
72250,6.0,25000,17.03,0.29,0,0,0,0,0,1,0,0,1
90000,0.0,7200,5.42,0.08,1,0,0,0,0,0,0,1,0
55000,5.0,15000,6.17,0.27,1,0,0,0,0,0,0,1,0
48000,5.0,15000,11.99,0.31,0,1,0,0,0,0,0,1,0
62000,8.0,5000,10.25,0.08,0,1,0,0,0,0,0,1,0
18240,0.0,3200,9.63,0.18,1,0,0,0,0,0,0,1,0
120000,2.0,16000,12.21,0.13,0,1,0,0,0,0,0,1,0
52000,2.0,3000,11.48,0.06,0,1,0,0,0,0,0,1,0
100800,5.0,22000,12.42,0.22,0,1,0,0,0,0,0,1,0
64000,8.0,14500,5.42,0.23,1,0,0,0,0,0,0,1,0
26000,3.0,2700,7.29,0.1,1,0,0,0,0,0,0,1,0
54499,2.0,12000,9.63,0.22,1,0,0,0,0,0,0,1,0
29000,5.0,4000,15.33,0.14,0,0,0,1,0,0,0,0,1
12000,0.0,1000,10.65,0.08,0,1,0,0,0,0,0,1,0
118000,3.0,8875,14.84,0.08,0,0,0,1,0,0,0,1,0
26400,5.0,10000,6.54,0.38,1,0,0,0,0,0,0,1,0
78000,8.0,9800,10.99,0.13,0,1,0,0,0,0,0,1,0
24000,5.0,1375,11.11,0.06,0,1,0,0,0,0,0,1,0
34500,2.0,5000,16.89,0.14,0,0,0,1,0,0,0,1,0
47500,10.0,19000,16.7,0.4,0,0,0,0,1,0,0,0,1
42000,9.0,8000,9.63,0.19,1,0,0,0,0,0,0,1,0
16000,3.0,3000,7.9,0.19,1,0,0,0,0,0,0,1,0
60350,15.0,25000,16.82,0.35,0,0,0,0,1,0,0,1,0
35000,3.0,15000,14.27,0.43,0,0,1,0,0,0,0,1,0
92000,11.0,18000,11.48,0.2,0,1,0,0,0,0,0,1,0
34000,5.0,10000,13.11,0.29,0,0,1,0,0,0,0,0,1
116000,5.0,21500,15.33,0.19,0,0,0,1,0,0,0,0,1
42000,4.0,3600,12.68,0.09,0,0,1,0,0,0,0,0,1
85000,12.0,8000,7.14,0.09,1,0,0,0,0,0,0,1,0
31000,5.0,3700,16.32,0.12,0,0,0,0,1,0,0,1,0
22100,4.0,8000,13.23,0.36,0,0,1,0,0,0,0,1,0
110000,4.0,10000,15.99,0.09,0,0,0,1,0,0,0,0,1
44500,2.0,7000,8.0,0.16,1,0,0,0,0,0,0,1,0
45000,1.0,6000,11.71,0.13,0,1,0,0,0,0,0,1,0
39000,5.0,7200,11.71,0.18,0,1,0,0,0,0,0,1,0
29000,0.0,7500,10.08,0.26,0,1,0,0,0,0,0,1,0
30252,9.0,10000,9.76,0.33,0,1,0,0,0,0,0,1,0
53808,4.0,15000,11.71,0.28,0,1,0,0,0,0,0,1,0
118000,1.0,13425,15.99,0.11,0,0,0,1,0,0,0,0,1
130000,14.0,6000,12.21,0.05,0,1,0,0,0,0,0,1,0
120000,4.0,12000,11.49,0.1,0,1,0,0,0,0,0,1,0
6000,1.0,1600,14.61,0.27,0,0,0,1,0,0,0,0,1
8472,2.0,3000,7.49,0.35,1,0,0,0,0,0,0,1,0
32000,1.0,6000,12.92,0.19,0,0,0,1,0,0,0,1,0
14400,1.0,1000,16.29,0.07,0,0,0,1,0,0,0,1,0
51000,2.0,10000,15.68,0.2,0,0,0,0,1,0,0,1,0
52600,2.0,21600,17.27,0.41,0,0,0,1,0,0,0,1,0
310400,13.0,15000,15.65,0.05,0,0,0,1,0,0,0,0,1
79700,9.0,7200,9.99,0.09,0,1,0,0,0,0,0,1,0
56000,3.0,20000,14.61,0.36,0,0,0,1,0,0,0,0,1
69000,0.0,24000,15.83,0.35,0,0,0,0,0,1,0,1,0
47580,5.0,14000,6.03,0.29,1,0,0,0,0,0,0,1,0
36000,9.0,15200,16.35,0.42,0,0,0,0,1,0,0,0,1
75000,6.0,25000,14.96,0.33,0,0,0,1,0,0,0,0,1
58000,0.0,4600,13.99,0.08,0,0,1,0,0,0,0,0,1
125000,9.0,6500,14.61,0.05,0,0,0,1,0,0,0,1,0
95000,8.0,16000,15.33,0.17,0,0,0,1,0,0,0,1,0
38244,6.0,18000,9.63,0.47,1,0,0,0,0,0,0,1,0
45000,7.0,14000,11.49,0.31,0,1,0,0,0,0,0,1,0
28000,2.0,5000,16.07,0.18,0,0,0,1,0,0,0,1,0
27000,0.0,10000,12.73,0.37,0,0,1,0,0,0,0,1,0
225000,1.0,5000,7.75,0.02,1,0,0,0,0,0,0,1,0
26000,0.0,8500,16.45,0.33,0,0,0,0,1,0,0,1,0
45000,10.0,8000,6.99,0.18,1,0,0,0,0,0,0,1,0
49349,13.0,4000,11.49,0.08,0,1,0,0,0,0,0,1,0
69600,7.0,1925,9.91,0.03,0,1,0,0,0,0,0,1,0
54000,10.0,9000,8.94,0.17,1,0,0,0,0,0,0,1,0
28800,6.0,14800,7.49,0.51,1,0,0,0,0,0,0,1,0
39000,1.0,10750,14.59,0.28,0,0,0,1,0,0,0,0,1
22500,2.0,6000,13.49,0.27,0,0,1,0,0,0,0,1,0
56000,7.0,22000,17.19,0.39,0,0,0,0,1,0,0,1,0
57424,2.0,12000,15.31,0.18,0,0,0,1,0,0,0,1,0
74000,15.0,15000,17.15,0.2,0,0,0,0,0,1,0,1,0
117300,3.0,2500,7.29,0.02,1,0,0,0,0,0,0,1,0
57000,11.0,1500,9.62,0.03,0,1,0,0,0,0,0,1,0
29232,1.0,11000,11.71,0.38,0,1,0,0,0,0,0,1,0
36100,2.0,14000,14.27,0.39,0,0,1,0,0,0,0,1,0
35000,2.0,6000,7.49,0.17,1,0,0,0,0,0,0,1,0
65500,4.0,35000,15.23,0.53,0,0,1,0,0,0,0,1,0
16000,0.0,3200,9.32,0.2,1,0,0,0,0,0,0,1,0
40000,0.0,10000,8.49,0.25,1,0,0,0,0,0,0,1,0
60000,0.0,7500,8.0,0.13,1,0,0,0,0,0,0,1,0
47580,6.0,4000,6.62,0.08,1,0,0,0,0,0,0,1,0
50000,6.0,3000,15.05,0.06,0,0,0,1,0,0,0,1,0
33000,2.0,3300,12.99,0.1,0,0,1,0,0,0,0,1,0
70000,9.0,16525,13.92,0.24,0,0,1,0,0,0,0,0,1
55000,0.0,11075,13.49,0.2,0,0,1,0,0,0,0,1,0
44900,12.0,17500,14.35,0.39,0,0,1,0,0,0,0,0,1
140400,6.0,14000,10.99,0.1,0,1,0,0,0,0,0,1,0
75000,5.0,12000,5.99,0.16,1,0,0,0,0,0,0,1,0
54000,2.0,8000,11.89,0.15,0,1,0,0,0,0,0,1,0
18000,3.0,3000,10.59,0.17,0,1,0,0,0,0,0,1,0
28176,3.0,1000,9.63,0.04,0,1,0,0,0,0,0,1,0
68000,7.0,5150,7.9,0.08,1,0,0,0,0,0,0,1,0
35000,3.0,4800,6.03,0.14,1,0,0,0,0,0,0,1,0
25200,7.0,7500,14.96,0.3,0,0,0,1,0,0,0,1,0
55000,8.0,10000,5.79,0.18,1,0,0,0,0,0,0,1,0
85000,19.0,10000,9.99,0.12,0,1,0,0,0,0,0,1,0
35000,0.0,14000,14.27,0.4,0,0,1,0,0,0,0,0,1
52000,1.0,10000,5.79,0.19,1,0,0,0,0,0,0,1,0
33000,0.0,6500,7.51,0.2,1,0,0,0,0,0,0,1,0
62050,4.0,5400,15.21,0.07,0,0,0,1,0,0,0,0,1
73000,2.0,7200,14.96,0.1,0,0,0,1,0,0,0,1,0
39996,7.0,2500,15.65,0.06,0,0,0,1,0,0,0,1,0
58650,5.0,14000,6.17,0.2,1,0,0,0,0,0,0,1,0
110000,4.0,4000,13.79,0.04,0,0,1,0,0,0,0,1,0
61200,4.0,20000,11.14,0.28,0,1,0,0,0,0,0,1,0
72644,3.0,5900,7.49,0.08,1,0,0,0,0,0,0,1,0
41784,6.0,5000,6.03,0.12,1,0,0,0,0,0,0,1,0
42000,0.0,15000,14.25,0.36,0,0,0,0,1,0,0,1,0
75000,4.0,9600,8.94,0.13,1,0,0,0,0,0,0,1,0
36000,7.0,8000,15.99,0.22,0,0,0,1,0,0,0,1,0
120000,1.0,7000,10.75,0.06,0,1,0,0,0,0,0,1,0
61000,2.0,4000,16.0,0.07,0,0,0,1,0,0,0,0,1
34000,0.0,1200,14.61,0.04,0,0,0,1,0,0,0,0,1
42000,1.0,2000,12.69,0.05,0,1,0,0,0,0,0,1,0
38000,2.0,5000,12.53,0.13,0,0,1,0,0,0,0,1,0
60500,3.0,11200,15.62,0.19,0,0,0,1,0,0,0,0,1
75000,11.0,30000,10.65,0.4,0,1,0,0,0,0,0,1,0
100000,13.0,18400,5.99,0.18,1,0,0,0,0,0,0,1,0
50000,5.0,6000,12.99,0.12,0,0,1,0,0,0,0,0,1
24000,2.0,8000,13.61,0.33,0,0,1,0,0,0,0,1,0
30000,1.0,9950,8.49,0.33,1,0,0,0,0,0,0,1,0
57000,1.0,9000,7.14,0.16,1,0,0,0,0,0,0,1,0
62500,8.0,16000,10.38,0.26,0,1,0,0,0,0,0,1,0
63000,9.0,14000,12.42,0.22,0,1,0,0,0,0,0,1,0
61104,3.0,15000,9.25,0.25,0,1,0,0,0,0,0,1,0
87000,6.0,13000,7.29,0.15,1,0,0,0,0,0,0,1,0
30000,0.0,6500,8.49,0.22,1,0,0,0,0,0,0,1,0
48000,5.0,6000,13.48,0.13,0,0,1,0,0,0,0,1,0
178650,5.0,20000,6.99,0.11,1,0,0,0,0,0,0,1,0
28000,1.0,3075,15.62,0.11,0,0,0,1,0,0,0,0,1
54400,1.0,27050,14.54,0.42,0,0,0,1,0,0,0,1,0
24000,7.0,8000,7.29,0.33,1,0,0,0,0,0,0,1,0
35000,3.0,8000,14.27,0.23,0,0,1,0,0,0,0,1,0
72000,1.0,16000,10.25,0.22,0,1,0,0,0,0,0,1,0
74000,9.0,18000,7.9,0.24,1,0,0,0,0,0,0,1,0
41496,7.0,5000,10.83,0.12,0,1,0,0,0,0,0,1,0
120000,2.0,14000,10.0,0.12,0,1,0,0,0,0,0,1,0
28000,3.0,8000,10.99,0.29,0,1,0,0,0,0,0,1,0
96000,0.0,5000,11.83,0.05,0,1,0,0,0,0,0,1,0
61680,1.0,7600,13.23,0.12,0,0,1,0,0,0,0,1,0
34000,0.0,8000,7.9,0.24,1,0,0,0,0,0,0,1,0
90000,4.0,12000,9.91,0.13,0,1,0,0,0,0,0,1,0
30000,0.0,8000,20.52,0.27,0,0,0,0,0,0,1,1,0
54000,8.0,14800,15.31,0.27,0,0,0,1,0,0,0,0,1
21000,0.0,4200,15.21,0.2,0,0,0,1,0,0,0,0,1
62570,11.0,25000,14.84,0.4,0,0,0,1,0,0,0,1,0
48000,5.0,18000,6.54,0.38,1,0,0,0,0,0,0,1,0
54996,4.0,6000,10.75,0.11,0,1,0,0,0,0,0,1,0
65000,2.0,28000,7.9,0.43,1,0,0,0,0,0,0,1,0
98400,12.0,20000,14.84,0.2,0,0,0,1,0,0,0,0,1
82000,4.0,12000,15.21,0.15,0,0,0,1,0,0,0,1,0
45996,3.0,11500,12.53,0.25,0,0,1,0,0,0,0,0,1
65000,11.0,18000,7.51,0.28,1,0,0,0,0,0,0,1,0
40000,0.0,4000,7.43,0.1,1,0,0,0,0,0,0,1,0
48000,8.0,1400,14.83,0.03,0,0,0,1,0,0,0,0,1
79000,3.0,35000,13.8,0.44,0,0,1,0,0,0,0,0,1
24840,2.0,1500,8.0,0.06,1,0,0,0,0,0,0,1,0
30000,3.0,7500,10.39,0.25,0,1,0,0,0,0,0,1,0
54000,0.0,16000,15.65,0.3,0,0,0,1,0,0,0,1,0
100000,7.0,6000,8.49,0.06,1,0,0,0,0,0,0,1,0
41000,3.0,7000,12.73,0.17,0,0,1,0,0,0,0,0,1
57000,12.0,20000,11.71,0.35,0,1,0,0,0,0,0,1,0
52500,9.0,7000,5.79,0.13,1,0,0,0,0,0,0,1,0
42000,2.0,6000,14.96,0.14,0,0,0,1,0,0,0,0,1
92000,1.0,25000,16.77,0.27,0,0,0,0,1,0,0,0,1
95000,0.0,4500,10.99,0.05,0,1,0,0,0,0,0,1,0
32000,3.0,8400,13.98,0.26,0,0,1,0,0,0,0,1,0
108717,9.0,16000,6.99,0.15,1,0,0,0,0,0,0,1,0
78500,6.0,8000,8.59,0.1,1,0,0,0,0,0,0,1,0
37000,2.0,6000,9.99,0.16,0,1,0,0,0,0,0,1,0
68000,9.0,3800,16.89,0.06,0,0,0,1,0,0,0,0,1
30000,1.0,12250,11.36,0.41,0,1,0,0,0,0,0,1,0
40000,11.0,16000,9.91,0.4,0,1,0,0,0,0,0,1,0
12000,0.0,4000,14.22,0.33,0,0,1,0,0,0,0,0,1
57000,8.0,7500,11.97,0.13,0,0,1,0,0,0,0,1,0
65144,9.0,5000,16.35,0.07,0,0,0,0,1,0,0,0,1
37000,5.0,3000,18.39,0.08,0,0,0,0,1,0,0,0,1
53000,8.0,10000,14.91,0.19,0,0,0,1,0,0,0,1,0
30000,14.0,7200,14.96,0.24,0,0,0,1,0,0,0,0,1
44000,0.0,6000,17.04,0.14,0,0,0,0,1,0,0,0,1
104000,5.0,15000,9.63,0.14,1,0,0,0,0,0,0,1,0
100000,1.0,25000,11.66,0.25,0,0,1,0,0,0,0,1,0
49000,2.0,20000,15.57,0.41,0,0,0,0,1,0,0,0,1
34100,0.0,11500,6.62,0.34,1,0,0,0,0,0,0,1,0
24000,7.0,6000,5.42,0.25,1,0,0,0,0,0,0,1,0
48000,3.0,4800,9.99,0.1,0,1,0,0,0,0,0,1,0
100000,3.0,10000,10.65,0.1,0,1,0,0,0,0,0,1,0
40000,0.0,5000,13.11,0.13,0,0,1,0,0,0,0,0,1
50000,0.0,4500,10.74,0.09,0,1,0,0,0,0,0,1,0
55000,6.0,10000,15.33,0.18,0,0,0,1,0,0,0,1,0
56100,0.0,6000,11.71,0.09,0,1,0,0,0,0,0,1,0
96640,8.0,25000,11.58,0.26,0,1,0,0,0,0,0,1,0
28800,2.0,14000,7.9,0.49,1,0,0,0,0,0,0,1,0
45000,0.0,4325,6.91,0.1,1,0,0,0,0,0,0,1,0
96000,12.0,3000,9.63,0.03,0,1,0,0,0,0,0,1,0
648000,6.0,10000,17.19,0.02,0,0,0,0,1,0,0,0,1
60000,3.0,24000,10.99,0.4,0,1,0,0,0,0,0,1,0
36000,10.0,5000,12.29,0.14,0,0,1,0,0,0,0,0,1
70000,4.0,4000,5.99,0.06,1,0,0,0,0,0,0,1,0
54000,3.0,5000,12.61,0.09,0,0,1,0,0,0,0,1,0
105000,2.0,13800,7.66,0.13,1,0,0,0,0,0,0,1,0
39996,5.0,4800,12.99,0.12,0,0,1,0,0,0,0,1,0
83000,7.0,1500,11.12,0.02,0,1,0,0,0,0,0,1,0
80000,7.0,20000,8.88,0.25,0,1,0,0,0,0,0,1,0
108000,0.0,20000,16.32,0.19,0,0,0,0,1,0,0,1,0
29004,2.0,6000,11.99,0.21,0,1,0,0,0,0,0,1,0
54000,10.0,8500,5.42,0.16,1,0,0,0,0,0,0,1,0
117000,3.0,20400,13.06,0.17,0,0,1,0,0,0,0,1,0
39000,4.0,15000,17.56,0.38,0,0,0,0,1,0,0,0,1
66000,1.0,14000,12.99,0.21,0,0,1,0,0,0,0,1,0
20400,5.0,5500,10.99,0.27,0,1,0,0,0,0,0,1,0
108800,2.0,15000,17.88,0.12,0,0,0,0,1,0,0,1,0
14500,1.0,3600,13.61,0.25,0,0,1,0,0,0,0,0,1
135000,12.0,15000,13.85,0.11,0,0,1,0,0,0,0,0,1
88000,3.0,10000,10.65,0.11,0,1,0,0,0,0,0,1,0
52000,11.0,1500,11.36,0.03,0,1,0,0,0,0,0,1,0
90888,5.0,13200,14.79,0.15,0,0,1,0,0,0,0,1,0
105000,0.0,19000,12.21,0.18,0,1,0,0,0,0,0,1,0
42769,3.0,1500,7.49,0.04,1,0,0,0,0,0,0,1,0
40000,8.0,4000,7.14,0.1,1,0,0,0,0,0,0,1,0
53000,6.0,7350,14.79,0.14,0,0,1,0,0,0,0,0,1
21300,1.0,4000,12.87,0.19,0,0,1,0,0,0,0,0,1
67000,5.0,10000,13.49,0.15,0,0,1,0,0,0,0,1,0
136173,2.0,8000,6.62,0.06,1,0,0,0,0,0,0,1,0
