person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
24,62472,2.0,5500,12.73,0.09,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
21,43971,5.0,4600,5.42,0.1,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
21,36000,2.0,5000,14.27,0.14,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,80004,9.0,20000,14.26,0.25,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
42,150000,0.0,16000,8.49,0.11,12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
31,74000,13.0,1500,12.68,0.02,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22,76000,0.0,14400,14.35,0.19,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
46,40000,8.0,12000,6.91,0.3,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
55,54000,20.0,5800,6.76,0.11,24,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,35000,5.0,9600,9.91,0.27,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
41,88000,5.0,4000,7.14,0.05,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,34000,2.0,7500,12.53,0.22,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,60000,0.0,12000,11.86,0.2,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
31,80000,0.0,10000,8.59,0.13,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
27,75400,3.0,6000,7.74,0.08,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
28,108000,2.0,20000,15.31,0.19,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21,42000,5.0,8000,9.99,0.19,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,54000,4.0,11200,13.99,0.21,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22,97000,0.0,7500,11.34,0.08,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
24,90000,4.0,12000,9.91,0.13,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
42,30000,5.0,8000,14.96,0.27,15,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23,21000,3.0,10000,12.21,0.48,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,66300,4.0,30000,12.69,0.38,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,50300,3.0,1000,18.39,0.02,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36,59617,14.0,21000,15.62,0.35,14,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
25,23000,0.0,2100,13.48,0.09,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
24,49000,2.0,7000,13.17,0.14,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
32,48000,3.0,14100,13.49,0.29,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23,56004,7.0,10000,11.83,0.18,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,43200,2.0,8000,5.99,0.19,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,37000,3.0,13000,10.25,0.35,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,36000,4.0,15000,9.63,0.42,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,139992,3.0,16000,14.18,0.11,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24,33000,3.0,6000,15.62,0.18,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,85000,2.0,5000,11.58,0.06,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,37000,3.0,15000,10.25,0.41,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,65500,2.0,20000,13.22,0.31,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,24000,0.0,3050,7.49,0.13,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,65000,3.0,6000,6.03,0.09,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,24000,4.0,12250,13.16,0.51,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22,50004,6.0,10200,15.21,0.2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
32,145000,1.0,20000,11.36,0.14,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,45000,7.0,16000,16.45,0.36,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
29,120000,7.0,20000,12.42,0.17,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,39000,2.0,1200,15.95,0.03,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,78000,10.0,8325,6.99,0.11,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,220000,1.0,25000,11.58,0.11,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,32000,7.0,3250,10.74,0.1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
28,48000,4.0,3000,11.99,0.06,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
30,32796,8.0,3000,11.49,0.09,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
21,33000,0.0,3500,11.71,0.11,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,47000,5.0,10400,11.49,0.22,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27,60000,2.0,4800,11.89,0.08,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,54000,3.0,5600,10.59,0.1,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
32,30000,6.0,10000,7.51,0.33,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
31,86004,8.0,2000,10.74,0.02,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,54000,3.0,4000,10.74,0.07,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27,56004,5.0,5000,7.74,0.09,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28,68804,1.0,22000,6.99,0.32,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,40000,7.0,15000,7.49,0.38,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
27,42504,2.0,7200,10.59,0.17,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,110004,9.0,15000,7.66,0.14,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
32,66000,4.0,10000,11.71,0.15,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31,37000,12.0,22000,12.73,0.59,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23,74196,2.0,18500,11.26,0.25,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
36,32400,20.0,6600,13.24,0.2,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,52000,4.0,6000,14.22,0.12,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,45600,7.0,1000,9.62,0.02,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31,41303,4.0,9900,11.89,0.24,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
29,30000,3.0,6000,5.79,0.2,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,36000,7.0,1200,13.99,0.03,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23,65000,3.0,10000,5.79,0.15,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
30,80000,14.0,8000,13.92,0.1,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
34,35000,2.0,7200,12.42,0.21,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,60000,6.0,8400,16.89,0.14,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
26,45000,2.0,4800,13.06,0.11,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
33,65000,1.0,4700,9.45,0.07,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,55000,7.0,8500,14.22,0.15,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
34,51600,2.0,12000,17.88,0.23,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
33,112732,5.0,5000,12.69,0.04,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,96384,6.0,18000,10.25,0.19,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,93000,11.0,7000,5.42,0.08,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
29,97000,3.0,12000,11.83,0.12,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,33000,5.0,3600,11.58,0.11,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,75000,6.0,24000,12.69,0.32,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30,75600,0.0,25000,9.99,0.33,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
21,18000,3.0,1500,12.87,0.08,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25,48000,3.0,2000,10.74,0.04,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,42000,5.0,6000,14.22,0.14,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
24,80000,2.0,20000,6.54,0.25,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,49200,8.0,15000,18.39,0.3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,78000,8.0,6000,15.62,0.08,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22,60000,6.0,8000,7.88,0.13,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,44400,3.0,12800,12.73,0.29,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
22,52000,0.0,20000,13.99,0.38,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23,56004,7.0,15000,11.26,0.27,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,50000,6.0,10000,10.99,0.2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,95000,0.0,8600,8.59,0.09,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
24,42000,0.0,15000,11.58,0.36,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
26,45000,10.0,8000,6.99,0.18,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
30,55000,0.0,12000,13.55,0.22,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
23,36000,3.0,7000,9.99,0.19,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
54,39000,4.0,20000,10.71,0.51,19,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,98400,0.0,8000,12.68,0.08,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
30,56400,1.0,7000,11.49,0.12,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,48000,4.0,10000,10.62,0.21,10,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,87000,5.0,20000,13.85,0.23,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27,115000,11.0,14400,12.69,0.13,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,77000,6.0,8000,15.33,0.1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24,54000,5.0,2400,8.0,0.04,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26,110000,8.0,17000,8.88,0.15,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
64,24000,1.0,3000,6.99,0.13,21,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
55,60900,5.0,8500,6.76,0.14,20,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,180000,8.0,21000,11.48,0.12,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
41,45600,3.0,9000,10.0,0.2,12,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,49200,4.0,4800,14.65,0.1,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,22800,5.0,1000,11.49,0.04,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,24449,2.0,1800,11.89,0.07,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
37,52000,0.0,14000,13.16,0.27,15,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
24,21000,0.0,4000,13.43,0.19,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,25056,3.0,2000,12.42,0.08,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,18460,0.0,2775,7.68,0.15,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,38000,0.0,5000,11.58,0.13,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,52000,0.0,10000,7.88,0.19,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,36000,3.0,4800,10.38,0.13,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,60000,8.0,20000,11.71,0.33,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,66000,1.0,5050,11.49,0.08,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,56000,1.0,6000,10.74,0.11,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,33004,5.0,5000,8.59,0.15,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,33996,2.0,5000,14.96,0.15,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
30,54000,8.0,24000,18.72,0.44,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
24,38400,8.0,4200,6.76,0.11,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
29,82600,6.0,19450,9.91,0.24,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,64000,11.0,5000,5.79,0.08,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,54000,7.0,15550,11.71,0.29,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,33000,0.0,4600,11.71,0.14,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
52,33996,5.0,8000,9.25,0.24,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
49,74880,6.0,14300,7.51,0.19,16,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
32,60000,0.0,10000,12.42,0.17,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
34,65000,12.0,6000,7.14,0.09,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,73000,7.0,15000,7.51,0.21,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
35,90000,0.0,12000,10.99,0.13,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,125000,7.0,13200,11.14,0.11,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,56000,7.0,9000,13.35,0.16,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
29,48000,6.0,10000,13.8,0.21,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,85000,2.0,7500,13.99,0.09,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25,53467,5.0,25000,15.7,0.4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24,62000,1.0,1600,13.85,0.03,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,52000,3.0,13000,15.31,0.25,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
28,54000,12.0,4150,7.49,0.08,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
33,130000,9.0,25000,15.33,0.19,10,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,75000,0.0,2200,7.9,0.03,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,65000,6.0,7000,11.49,0.11,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,80000,3.0,20000,7.49,0.25,9,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,59000,0.0,21600,11.89,0.37,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27,42000,0.0,4200,6.76,0.1,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,150000,6.0,6400,15.62,0.04,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
29,84996,13.0,6000,7.68,0.07,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,150000,3.0,25000,9.99,0.17,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,80000,1.0,3000,6.54,0.04,9,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
27,75000,11.0,6000,15.21,0.08,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,79416,7.0,25000,15.21,0.31,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
33,25200,0.0,5500,9.88,0.22,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
32,39000,4.0,4500,9.91,0.12,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,52000,2.0,8000,7.51,0.15,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28,43200,1.0,3000,7.49,0.07,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
30,144000,2.0,6000,6.91,0.04,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26,96000,3.0,10000,5.42,0.1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26,47360,10.0,6000,14.61,0.13,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,80000,11.0,5000,11.14,0.06,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
31,30000,4.0,5000,9.91,0.17,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
21,45000,5.0,1000,7.49,0.02,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,60000,6.0,9000,13.79,0.15,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,30000,4.0,8000,12.18,0.27,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
32,90000,16.0,21400,15.23,0.24,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22,52000,5.0,6000,7.9,0.12,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30,65000,0.0,16000,13.06,0.25,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
26,48000,5.0,7000,5.79,0.15,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28,126000,2.0,12000,11.71,0.1,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,74500,10.0,8000,9.88,0.11,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32,24000,5.0,2850,11.83,0.12,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
35,54000,4.0,17250,19.42,0.32,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25,100000,0.0,7500,6.54,0.07,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,74000,4.0,25000,12.18,0.34,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
21,30000,1.0,2400,16.49,0.08,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21,26400,5.0,4750,12.23,0.18,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
30,60000,1.0,12000,13.84,0.2,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32,240000,5.0,8400,7.51,0.04,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,60000,6.0,7000,6.54,0.12,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
27,18000,2.0,2500,14.74,0.14,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
26,33000,0.0,9000,13.72,0.27,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23,31000,1.0,1000,14.96,0.03,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,15000,3.0,5175,12.18,0.34,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,70000,4.0,10000,12.41,0.14,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
24,46000,2.0,10075,12.42,0.22,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,50000,6.0,9500,6.99,0.19,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
21,33280,5.0,11200,13.92,0.34,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
29,79894,7.0,20000,14.96,0.25,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22,55000,5.0,11100,16.77,0.2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
23,59000,7.0,9000,8.49,0.15,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
29,48000,6.0,8000,13.49,0.17,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
37,105000,2.0,25000,12.18,0.24,15,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,38000,0.0,17500,11.11,0.46,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,36000,1.0,7000,6.03,0.19,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,60000,4.0,12500,10.25,0.21,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
28,604000,12.0,25000,9.01,0.04,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
21,45000,0.0,12000,11.97,0.27,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23,38000,7.0,12000,11.71,0.32,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,26000,3.0,2700,7.29,0.1,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,26400,5.0,10000,6.54,0.38,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,53000,4.0,6800,9.91,0.13,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,120000,11.0,8000,12.61,0.07,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28,86000,12.0,15600,5.99,0.18,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
29,49668,4.0,10525,7.9,0.21,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,62000,8.0,5875,6.03,0.09,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
36,40000,6.0,5000,12.61,0.13,13,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
25,34400,9.0,5000,13.49,0.15,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
24,45000,8.0,5000,5.79,0.11,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,30000,4.0,5000,11.86,0.17,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
57,56650,1.0,5000,15.96,0.09,24,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24,26000,1.0,12250,11.49,0.47,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28,59600,2.0,5000,5.79,0.08,10,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,189000,4.0,5000,9.32,0.03,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,110000,7.0,20000,12.41,0.18,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23,59000,7.0,2500,14.96,0.04,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
25,80000,8.0,4500,13.06,0.06,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23,90000,7.0,4900,6.99,0.05,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,56902,6.0,12000,7.14,0.21,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
