person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
95000,7.0,31050,14.17,0.33,0,0,1,0,0,0,0,0,1
65000,15.0,5000,6.03,0.08,1,0,0,0,0,0,0,1,0
90000,13.0,21000,11.99,0.23,0,1,0,0,0,0,0,1,0
70000,7.0,17000,11.14,0.24,0,1,0,0,0,0,0,1,0
45000,16.0,6000,7.49,0.13,1,0,0,0,0,0,0,1,0
61000,3.0,14000,16.29,0.23,0,0,0,1,0,0,0,0,1
40000,6.0,2400,8.49,0.06,1,0,0,0,0,0,0,1,0
36000,1.0,2500,10.0,0.07,0,1,0,0,0,0,0,1,0
40000,1.0,10000,13.16,0.25,0,0,1,0,0,0,0,1,0
49700,0.0,12000,6.92,0.24,1,0,0,0,0,0,0,1,0
48000,6.0,4800,7.9,0.1,1,0,0,0,0,0,0,1,0
22000,0.0,4000,11.36,0.18,0,1,0,0,0,0,0,1,0
30000,3.0,6000,8.94,0.2,1,0,0,0,0,0,0,1,0
52000,5.0,8000,13.22,0.15,0,0,1,0,0,0,0,0,1
65000,3.0,12000,7.66,0.18,1,0,0,0,0,0,0,1,0
52000,6.0,4800,8.59,0.09,1,0,0,0,0,0,0,1,0
90000,5.0,20000,15.28,0.22,0,0,0,1,0,0,0,0,1
62400,0.0,3500,10.99,0.06,0,1,0,0,0,0,0,1,0
12816,0.0,3000,12.87,0.23,0,0,1,0,0,0,0,0,1
30000,2.0,12000,14.46,0.4,0,0,0,1,0,0,0,1,0
60000,0.0,24000,7.29,0.4,1,0,0,0,0,0,0,1,0
50000,9.0,6000,14.17,0.12,0,0,1,0,0,0,0,1,0
44000,11.0,1800,14.91,0.04,0,0,0,1,0,0,0,1,0
50000,0.0,18000,8.49,0.36,1,0,0,0,0,0,0,1,0
103000,17.0,18000,16.82,0.17,0,0,0,0,1,0,0,0,1
34000,3.0,4000,17.58,0.12,0,0,0,1,0,0,0,1,0
60000,2.0,12000,12.69,0.2,0,1,0,0,0,0,0,1,0
30000,0.0,8000,9.32,0.27,1,0,0,0,0,0,0,1,0
50700,5.0,7950,10.99,0.16,0,1,0,0,0,0,0,1,0
37000,4.0,12000,9.63,0.32,1,0,0,0,0,0,0,1,0
138000,3.0,7500,13.24,0.05,0,0,0,1,0,0,0,0,1
53000,4.0,6600,14.46,0.12,0,0,0,1,0,0,0,0,1
68000,4.0,8000,15.33,0.1,0,0,0,1,0,0,0,1,0
30000,1.0,12000,10.99,0.4,0,1,0,0,0,0,0,1,0
54000,0.0,9000,15.65,0.17,0,0,0,1,0,0,0,0,1
22800,0.0,3000,8.94,0.13,1,0,0,0,0,0,0,1,0
77954,9.0,11550,16.77,0.15,0,0,0,1,0,0,0,1,0
101877,9.0,6600,10.99,0.06,0,1,0,0,0,0,0,1,0
45000,10.0,16750,12.41,0.37,0,0,1,0,0,0,0,1,0
49000,2.0,24000,15.2,0.49,0,0,0,1,0,0,0,1,0
50000,3.0,6000,11.11,0.12,0,1,0,0,0,0,0,1,0
40000,11.0,10000,10.65,0.25,0,1,0,0,0,0,0,1,0
95000,0.0,12000,8.49,0.13,1,0,0,0,0,0,0,1,0
19000,2.0,7800,15.58,0.41,0,0,0,1,0,0,0,0,1
30000,3.0,11975,9.99,0.4,0,1,0,0,0,0,0,1,0
57500,5.0,9000,6.91,0.16,1,0,0,0,0,0,0,1,0
31000,5.0,21250,12.42,0.69,0,1,0,0,0,0,0,1,0
46000,3.0,7000,9.07,0.15,1,0,0,0,0,0,0,1,0
59000,4.0,12000,16.49,0.2,0,0,0,1,0,0,0,0,1
90100,6.0,13000,12.69,0.12,0,1,0,0,0,0,0,1,0
84000,7.0,23000,11.99,0.27,0,1,0,0,0,0,0,1,0
40277,5.0,15000,11.71,0.37,0,1,0,0,0,0,0,1,0
80100,16.0,8000,10.38,0.1,0,1,0,0,0,0,0,1,0
26568,2.0,4000,16.0,0.15,0,0,0,1,0,0,0,1,0
34000,0.0,10000,13.79,0.29,0,0,1,0,0,0,0,0,1
18000,1.0,2500,15.95,0.14,0,0,0,1,0,0,0,1,0
59000,2.0,5000,15.23,0.08,0,0,1,0,0,0,0,1,0
64464,13.0,30000,19.03,0.4,0,0,0,0,1,0,0,1,0
148410,5.0,11200,16.89,0.06,0,0,0,1,0,0,0,0,1
32000,5.0,2000,11.49,0.06,0,1,0,0,0,0,0,1,0
19200,2.0,2950,16.49,0.15,0,0,0,1,0,0,0,0,1
85000,1.0,11000,6.91,0.13,1,0,0,0,0,0,0,1,0
44000,7.0,8500,7.14,0.19,1,0,0,0,0,0,0,1,0
60000,11.0,20000,10.51,0.33,0,1,0,0,0,0,0,1,0
28000,7.0,1500,14.17,0.05,0,0,1,0,0,0,0,0,1
40000,2.0,3600,6.99,0.09,1,0,0,0,0,0,0,1,0
238000,2.0,7000,7.66,0.03,1,0,0,0,0,0,0,1,0
38760,2.0,8000,18.09,0.21,0,0,0,0,0,1,0,0,1
160000,6.0,20000,7.49,0.13,1,0,0,0,0,0,0,1,0
39000,0.0,15000,9.63,0.38,1,0,0,0,0,0,0,1,0
36000,7.0,13000,7.29,0.36,1,0,0,0,0,0,0,1,0
33000,3.0,6000,15.62,0.18,0,0,0,1,0,0,0,1,0
26900,1.0,8325,7.51,0.31,1,0,0,0,0,0,0,1,0
60000,3.0,5000,11.14,0.08,0,1,0,0,0,0,0,1,0
34800,1.0,5000,10.99,0.14,0,1,0,0,0,0,0,1,0
96050,7.0,15200,13.85,0.13,0,0,1,0,0,0,0,0,1
64000,1.0,18000,11.58,0.28,0,1,0,0,0,0,0,1,0
57200,3.0,7500,13.11,0.13,0,0,1,0,0,0,0,0,1
24996,2.0,5000,16.45,0.2,0,0,0,0,1,0,0,1,0
74000,1.0,4900,12.87,0.07,0,0,1,0,0,0,0,1,0
175000,2.0,17000,9.88,0.1,0,1,0,0,0,0,0,1,0
98000,9.0,25000,16.45,0.26,0,0,0,0,1,0,0,1,0
19200,3.0,8000,8.9,0.42,1,0,0,0,0,0,0,1,0
77533,19.0,25000,10.99,0.32,0,1,0,0,0,0,0,1,0
39000,1.0,10000,14.11,0.26,0,0,0,1,0,0,0,1,0
75000,3.0,4000,10.75,0.05,0,1,0,0,0,0,0,1,0
22000,3.0,7200,5.79,0.33,1,0,0,0,0,0,0,1,0
118000,12.0,11400,10.59,0.1,0,1,0,0,0,0,0,1,0
12000,2.0,2850,13.61,0.24,0,0,1,0,0,0,0,0,1
44000,8.0,15000,12.18,0.34,0,1,0,0,0,0,0,1,0
150000,9.0,30000,8.9,0.2,1,0,0,0,0,0,0,1,0
80000,7.0,4800,7.29,0.06,1,0,0,0,0,0,0,1,0
93000,10.0,16000,11.11,0.17,0,1,0,0,0,0,0,1,0
155000,10.0,25000,10.75,0.16,0,1,0,0,0,0,0,1,0
61000,2.0,11000,16.02,0.18,0,0,0,1,0,0,0,0,1
19800,9.0,3625,16.29,0.18,0,0,0,1,0,0,0,1,0
15000,0.0,3600,15.95,0.24,0,0,0,1,0,0,0,1,0
50000,0.0,12000,10.59,0.24,0,1,0,0,0,0,0,1,0
102400,2.0,2000,8.88,0.02,0,1,0,0,0,0,0,1,0
46996,2.0,13750,13.98,0.29,0,0,1,0,0,0,0,1,0
48996,0.0,8000,14.96,0.16,0,0,0,1,0,0,0,0,1
28700,6.0,8500,13.55,0.3,0,0,0,1,0,0,0,0,1
75000,4.0,10000,6.62,0.13,1,0,0,0,0,0,0,1,0
128000,4.0,10000,11.58,0.08,0,1,0,0,0,0,0,1,0
60000,0.0,5000,14.22,0.08,0,0,1,0,0,0,0,1,0
15600,5.0,3300,6.39,0.21,1,0,0,0,0,0,0,1,0
28128,2.0,7500,15.33,0.27,0,0,0,1,0,0,0,1,0
38599,3.0,12000,10.38,0.31,0,1,0,0,0,0,0,1,0
64000,11.0,25000,15.2,0.39,0,0,0,1,0,0,0,1,0
30000,4.0,4000,16.32,0.13,0,0,0,1,0,0,0,0,1
108800,1.0,18500,17.8,0.14,0,0,0,0,0,1,0,1,0
66000,9.0,25000,15.33,0.38,0,0,0,1,0,0,0,1,0
48000,5.0,2550,11.86,0.05,0,1,0,0,0,0,0,1,0
24000,6.0,10000,8.9,0.42,1,0,0,0,0,0,0,1,0
80000,5.0,18200,7.9,0.23,1,0,0,0,0,0,0,1,0
34000,3.0,10000,16.77,0.29,0,0,0,1,0,0,0,1,0
216000,10.0,20000,14.22,0.09,0,0,1,0,0,0,0,0,1
72000,6.0,21000,11.99,0.29,0,1,0,0,0,0,0,1,0
54000,1.0,7750,16.07,0.14,0,0,0,1,0,0,0,1,0
30000,6.0,7000,9.62,0.23,0,1,0,0,0,0,0,1,0
65416,6.0,8000,6.92,0.12,1,0,0,0,0,0,0,1,0
36000,10.0,11200,9.76,0.31,0,1,0,0,0,0,0,1,0
39000,2.0,3000,16.7,0.08,0,0,0,0,1,0,0,0,1
61000,4.0,10000,15.65,0.16,0,0,0,1,0,0,0,1,0
54000,6.0,9975,11.48,0.18,0,1,0,0,0,0,0,1,0
16800,4.0,5000,6.92,0.3,1,0,0,0,0,0,0,1,0
80000,4.0,11000,6.62,0.14,1,0,0,0,0,0,0,1,0
24000,0.0,9000,11.14,0.38,0,1,0,0,0,0,0,1,0
15000,3.0,3700,9.32,0.25,1,0,0,0,0,0,0,1,0
188000,0.0,25000,12.18,0.13,0,1,0,0,0,0,0,1,0
16500,0.0,4000,14.22,0.24,0,0,1,0,0,0,0,0,1
75000,2.0,10000,10.0,0.13,0,1,0,0,0,0,0,1,0
24000,0.0,7000,15.62,0.29,0,0,0,1,0,0,0,1,0
59000,2.0,12000,17.74,0.2,0,0,0,0,1,0,0,0,1
79100,4.0,19150,6.99,0.24,1,0,0,0,0,0,0,1,0
156000,4.0,2400,7.49,0.02,1,0,0,0,0,0,0,1,0
49000,15.0,14000,13.99,0.29,0,0,1,0,0,0,0,1,0
50000,0.0,10000,7.88,0.2,1,0,0,0,0,0,0,1,0
300000,3.0,28000,6.62,0.09,1,0,0,0,0,0,0,1,0
80000,2.0,7800,9.99,0.1,0,1,0,0,0,0,0,1,0
80000,5.0,14625,12.68,0.18,0,0,1,0,0,0,0,0,1
12000,0.0,6000,8.88,0.5,0,1,0,0,0,0,0,1,0
16800,0.0,5000,14.35,0.3,0,0,1,0,0,0,0,0,1
70000,7.0,4000,11.86,0.06,0,1,0,0,0,0,0,1,0
45000,2.0,1700,14.72,0.04,0,0,1,0,0,0,0,1,0
103000,14.0,6400,7.49,0.06,1,0,0,0,0,0,0,1,0
39000,0.0,16450,16.02,0.42,0,0,0,1,0,0,0,1,0
53808,4.0,15000,11.71,0.28,0,1,0,0,0,0,0,1,0
30000,0.0,6600,16.49,0.22,0,0,0,1,0,0,0,0,1
138000,0.0,21000,18.79,0.15,0,0,0,0,1,0,0,1,0
42000,8.0,12375,7.29,0.29,1,0,0,0,0,0,0,1,0
68004,10.0,3500,15.28,0.05,0,0,0,1,0,0,0,0,1
38244,6.0,10000,7.88,0.26,1,0,0,0,0,0,0,1,0
70000,1.0,4200,14.61,0.06,0,0,0,1,0,0,0,1,0
33000,4.0,4800,14.91,0.15,0,0,0,1,0,0,0,0,1
33200,2.0,10000,11.49,0.3,0,1,0,0,0,0,0,1,0
39200,2.0,4000,15.05,0.1,0,0,0,1,0,0,0,1,0
88400,1.0,30000,18.39,0.29,0,0,0,0,1,0,0,1,0
120000,1.0,17500,12.87,0.15,0,0,1,0,0,0,0,0,1
23396,5.0,10000,10.38,0.43,0,1,0,0,0,0,0,1,0
58500,17.0,7150,15.99,0.12,0,0,0,1,0,0,0,0,1
540600,8.0,35000,15.99,0.06,0,0,0,1,0,0,0,0,1
59000,9.0,6000,15.23,0.1,0,0,1,0,0,0,0,1,0
105000,2.0,6000,10.99,0.06,0,1,0,0,0,0,0,1,0
60000,6.0,11200,5.79,0.19,1,0,0,0,0,0,0,1,0
75000,2.0,5000,5.79,0.07,1,0,0,0,0,0,0,1,0
47000,8.0,6000,17.49,0.13,0,0,0,1,0,0,0,1,0
28000,6.0,10000,5.42,0.36,1,0,0,0,0,0,0,1,0
46000,2.0,12800,19.41,0.28,0,0,0,0,0,1,0,0,1
69504,3.0,10000,7.66,0.14,1,0,0,0,0,0,0,1,0
24000,0.0,5000,11.86,0.21,0,1,0,0,0,0,0,1,0
72000,8.0,7000,9.32,0.1,1,0,0,0,0,0,0,1,0
110000,2.0,5000,9.99,0.05,0,1,0,0,0,0,0,1,0
45000,8.0,18250,14.27,0.41,0,0,1,0,0,0,0,1,0
49278,4.0,11000,13.22,0.22,0,0,1,0,0,0,0,1,0
34000,5.0,12000,12.84,0.35,0,0,1,0,0,0,0,1,0
95000,1.0,21200,9.91,0.22,0,1,0,0,0,0,0,1,0
48000,4.0,10800,10.99,0.23,0,1,0,0,0,0,0,1,0
56000,8.0,12250,6.03,0.22,1,0,0,0,0,0,0,1,0
19200,0.0,2400,9.91,0.13,0,1,0,0,0,0,0,1,0
120000,9.0,8000,7.51,0.07,1,0,0,0,0,0,0,1,0
90000,0.0,20000,6.54,0.22,1,0,0,0,0,0,0,1,0
83000,6.0,25000,15.95,0.3,0,0,0,1,0,0,0,0,1
35000,5.0,9600,13.16,0.27,0,0,1,0,0,0,0,1,0
62000,5.0,3000,9.7,0.05,0,1,0,0,0,0,0,1,0
71000,10.0,8000,13.49,0.11,0,0,1,0,0,0,0,0,1
50000,4.0,25000,5.99,0.5,1,0,0,0,0,0,0,1,0
59000,7.0,4900,15.62,0.08,0,0,0,1,0,0,0,0,1
39000,0.0,9600,7.49,0.25,1,0,0,0,0,0,0,1,0
40000,14.0,7000,7.14,0.17,1,0,0,0,0,0,0,1,0
57600,10.0,2150,15.62,0.04,0,0,0,1,0,0,0,0,1
43000,1.0,7500,14.96,0.17,0,0,0,1,0,0,0,1,0
69600,17.0,16000,11.99,0.23,0,1,0,0,0,0,0,1,0
79000,9.0,10000,5.79,0.13,1,0,0,0,0,0,0,1,0
44000,5.0,2800,14.17,0.06,0,0,1,0,0,0,0,1,0
24216,1.0,3600,16.49,0.15,0,0,0,1,0,0,0,1,0
56000,6.0,4750,7.14,0.08,1,0,0,0,0,0,0,1,0
29004,1.0,6000,14.11,0.21,0,0,0,1,0,0,0,1,0
75805,1.0,13450,16.32,0.18,0,0,0,0,1,0,0,1,0
47000,0.0,1450,10.74,0.03,0,1,0,0,0,0,0,1,0
32000,7.0,10000,11.71,0.31,0,1,0,0,0,0,0,1,0
25000,0.0,2400,15.28,0.1,0,0,0,1,0,0,0,0,1
38500,5.0,6500,7.51,0.17,1,0,0,0,0,0,0,1,0
130000,5.0,12000,14.22,0.09,0,0,1,0,0,0,0,0,1
91800,1.0,15000,15.37,0.14,0,0,0,1,0,0,0,0,1
30000,5.0,1100,14.65,0.04,0,0,1,0,0,0,0,1,0
64000,8.0,4800,12.21,0.07,0,1,0,0,0,0,0,1,0
78300,2.0,7000,6.03,0.09,1,0,0,0,0,0,0,1,0
22596,4.0,7500,9.76,0.33,0,1,0,0,0,0,0,1,0
59000,1.0,8000,14.96,0.14,0,0,0,1,0,0,0,0,1
91800,0.0,2225,7.43,0.02,1,0,0,0,0,0,0,1,0
59000,11.0,15000,17.99,0.25,0,0,0,0,1,0,0,1,0
105000,10.0,4800,11.71,0.05,0,1,0,0,0,0,0,1,0
102000,6.0,10000,7.49,0.1,1,0,0,0,0,0,0,1,0
430000,2.0,25000,13.8,0.06,0,0,1,0,0,0,0,1,0
36000,1.0,5000,12.68,0.14,0,0,1,0,0,0,0,1,0
40800,3.0,12000,15.21,0.29,0,0,0,1,0,0,0,1,0
45000,3.0,11000,6.99,0.24,1,0,0,0,0,0,0,1,0
66948,1.0,24000,10.62,0.36,0,1,0,0,0,0,0,1,0
47480,8.0,6900,9.88,0.15,0,1,0,0,0,0,0,1,0
108000,3.0,7000,16.29,0.06,0,0,0,1,0,0,0,0,1
44000,4.0,12000,15.96,0.27,0,0,1,0,0,0,0,0,1
28800,10.0,15000,10.0,0.52,0,1,0,0,0,0,0,1,0
44000,1.0,4000,12.36,0.09,0,0,0,1,0,0,0,0,1
30000,8.0,5000,13.48,0.17,0,0,1,0,0,0,0,0,1
56253,11.0,10000,11.36,0.18,0,1,0,0,0,0,0,1,0
87000,10.0,10000,9.99,0.11,0,1,0,0,0,0,0,1,0
96000,3.0,3000,14.17,0.03,0,0,1,0,0,0,0,0,1
144000,11.0,11000,8.9,0.08,1,0,0,0,0,0,0,1,0
29553,2.0,6000,7.49,0.2,1,0,0,0,0,0,0,1,0
37000,6.0,14000,6.92,0.38,1,0,0,0,0,0,0,1,0
67000,3.0,25000,7.9,0.37,1,0,0,0,0,0,0,1,0
88296,0.0,15000,15.88,0.17,0,0,0,0,1,0,0,1,0
50000,6.0,6400,20.2,0.13,0,0,0,0,1,0,0,1,0
34000,0.0,7500,10.01,0.22,0,1,0,0,0,0,0,1,0
64000,3.0,6000,7.29,0.09,1,0,0,0,0,0,0,1,0
55000,0.0,4000,11.26,0.07,0,1,0,0,0,0,0,1,0
32400,1.0,9000,15.62,0.28,0,0,0,1,0,0,0,0,1
72000,6.0,10000,12.98,0.14,0,0,1,0,0,0,0,1,0
55000,4.0,4200,12.69,0.08,0,1,0,0,0,0,0,1,0
30000,4.0,3900,11.99,0.13,0,1,0,0,0,0,0,1,0
27600,0.0,6700,15.31,0.24,0,0,0,1,0,0,0,1,0
34000,5.0,2400,10.83,0.07,0,1,0,0,0,0,0,1,0
55000,5.0,4000,13.35,0.07,0,0,1,0,0,0,0,0,1
155000,3.0,20000,10.74,0.13,0,1,0,0,0,0,0,1,0
31200,2.0,8400,13.23,0.27,0,0,1,0,0,0,0,1,0
75000,9.0,24000,10.37,0.32,0,1,0,0,0,0,0,1,0
30000,4.0,13000,13.57,0.43,0,0,1,0,0,0,0,0,1
30000,5.0,4975,10.37,0.17,0,1,0,0,0,0,0,1,0
110244,3.0,18000,12.17,0.16,0,0,0,1,0,0,0,1,0
65000,5.0,7000,13.57,0.11,0,0,1,0,0,0,0,1,0
30000,2.0,12000,5.42,0.4,1,0,0,0,0,0,0,1,0
60000,4.0,8000,11.14,0.13,0,1,0,0,0,0,0,1,0
62050,5.0,5800,14.11,0.08,0,0,0,1,0,0,0,0,1
55000,0.0,10200,12.73,0.19,0,0,1,0,0,0,0,1,0
45450,2.0,7500,11.14,0.17,0,1,0,0,0,0,0,1,0
43400,2.0,18000,16.63,0.41,0,0,0,0,1,0,0,0,1
50004,3.0,25000,12.23,0.5,0,0,1,0,0,0,0,1,0
120000,9.0,15000,10.99,0.13,0,1,0,0,0,0,0,1,0
50000,0.0,12000,6.62,0.24,1,0,0,0,0,0,0,1,0
150000,17.0,25000,13.43,0.17,0,0,1,0,0,0,0,1,0
19200,4.0,1200,7.29,0.06,1,0,0,0,0,0,0,1,0
43200,8.0,13750,14.84,0.32,0,0,0,1,0,0,0,0,1
47000,2.0,25000,14.96,0.53,0,0,0,1,0,0,0,0,1
54000,6.0,10000,7.9,0.19,1,0,0,0,0,0,0,1,0
66100,5.0,5000,6.03,0.08,1,0,0,0,0,0,0,1,0
80000,5.0,18000,5.79,0.23,1,0,0,0,0,0,0,1,0
62000,3.0,7200,7.49,0.12,1,0,0,0,0,0,0,1,0
39000,6.0,8000,14.91,0.21,0,0,0,1,0,0,0,0,1
81000,10.0,21000,16.95,0.26,0,0,0,0,1,0,0,0,1
95000,10.0,15000,15.96,0.16,0,0,1,0,0,0,0,1,0
38000,6.0,1000,10.08,0.03,0,1,0,0,0,0,0,1,0
44000,14.0,11000,8.0,0.25,1,0,0,0,0,0,0,1,0
31104,1.0,4000,9.99,0.13,0,1,0,0,0,0,0,1,0
72000,4.0,20000,13.22,0.28,0,0,1,0,0,0,0,1,0
60000,1.0,5000,11.72,0.08,0,0,1,0,0,0,0,1,0
76000,3.0,12000,10.99,0.16,0,1,0,0,0,0,0,1,0
70000,6.0,13600,12.21,0.19,0,1,0,0,0,0,0,1,0
27996,4.0,3250,15.21,0.12,0,0,0,1,0,0,0,1,0
37260,1.0,7500,14.84,0.2,0,0,0,1,0,0,0,0,1
79800,3.0,5000,6.91,0.06,1,0,0,0,0,0,0,1,0
50000,10.0,10000,7.51,0.2,1,0,0,0,0,0,0,1,0
132444,4.0,2000,11.36,0.02,0,1,0,0,0,0,0,1,0
55000,3.0,20000,13.48,0.36,0,0,1,0,0,0,0,1,0
100000,3.0,8000,13.98,0.08,0,0,1,0,0,0,0,0,1
22884,8.0,6000,11.49,0.26,0,1,0,0,0,0,0,1,0
27000,0.0,3000,11.14,0.11,0,1,0,0,0,0,0,1,0
120000,11.0,14400,10.74,0.12,0,1,0,0,0,0,0,1,0
19200,0.0,9250,14.22,0.48,0,0,1,0,0,0,0,1,0
32500,2.0,5000,13.99,0.15,0,0,1,0,0,0,0,0,1
72000,1.0,12000,5.42,0.17,1,0,0,0,0,0,0,1,0
140000,8.0,22000,7.9,0.16,1,0,0,0,0,0,0,1,0
56496,0.0,15000,12.61,0.27,0,0,1,0,0,0,0,1,0
78000,0.0,18000,18.79,0.23,0,0,0,0,1,0,0,1,0
27600,5.0,10000,10.37,0.36,0,1,0,0,0,0,0,1,0
68000,2.0,5000,12.99,0.07,0,0,1,0,0,0,0,1,0
46392,9.0,4000,16.32,0.09,0,0,0,1,0,0,0,0,1
36000,10.0,9000,11.83,0.25,0,1,0,0,0,0,0,1,0
120000,4.0,15000,12.99,0.13,0,0,1,0,0,0,0,0,1
89004,3.0,18000,7.49,0.2,1,0,0,0,0,0,0,1,0
33000,4.0,16750,12.53,0.51,0,1,0,0,0,0,0,1,0
55000,3.0,4500,13.49,0.08,0,0,1,0,0,0,0,1,0
54000,6.0,5000,13.23,0.09,0,0,1,0,0,0,0,1,0
66000,14.0,11200,13.49,0.17,0,0,1,0,0,0,0,1,0
38400,0.0,16450,10.65,0.43,0,1,0,0,0,0,0,1,0
56000,1.0,9000,15.05,0.16,0,0,0,1,0,0,0,0,1
24000,0.0,1325,13.49,0.06,0,0,1,0,0,0,0,0,1
99000,7.0,20000,15.28,0.2,0,0,0,1,0,0,0,1,0
72000,2.0,10000,10.37,0.14,0,1,0,0,0,0,0,1,0
34000,7.0,5000,16.32,0.15,0,0,0,1,0,0,0,1,0
56500,7.0,3000,14.84,0.05,0,0,0,1,0,0,0,0,1
26400,5.0,1500,6.91,0.06,1,0,0,0,0,0,0,1,0
6000,0.0,3250,8.59,0.54,1,0,0,0,0,0,0,1,0
69000,0.0,5800,14.59,0.08,0,0,0,1,0,0,0,0,1
56004,2.0,10000,9.32,0.18,1,0,0,0,0,0,0,1,0
37200,1.0,15000,6.03,0.4,1,0,0,0,0,0,0,1,0
69600,11.0,6000,7.9,0.09,1,0,0,0,0,0,0,1,0
31000,2.0,13000,10.74,0.42,0,1,0,0,0,0,0,1,0
40000,1.0,3000,11.71,0.07,0,1,0,0,0,0,0,1,0
49000,7.0,3000,12.23,0.06,0,0,1,0,0,0,0,0,1
35000,5.0,6500,13.43,0.19,0,0,1,0,0,0,0,1,0
96060,7.0,10000,5.42,0.1,1,0,0,0,0,0,0,1,0
38000,0.0,5000,7.29,0.13,1,0,0,0,0,0,0,1,0
105000,3.0,12000,12.84,0.11,0,0,1,0,0,0,0,1,0
62500,1.0,24250,10.62,0.39,0,1,0,0,0,0,0,1,0
34320,5.0,14400,16.82,0.42,0,0,0,0,1,0,0,0,1
18000,2.0,4000,12.87,0.22,0,0,1,0,0,0,0,0,1
44000,0.0,15000,11.86,0.34,0,1,0,0,0,0,0,1,0
106000,3.0,3000,11.12,0.03,0,1,0,0,0,0,0,1,0
28000,0.0,5600,14.12,0.2,0,0,0,1,0,0,0,0,1
28000,4.0,9500,8.94,0.34,1,0,0,0,0,0,0,1,0
42000,3.0,2000,11.49,0.05,0,1,0,0,0,0,0,1,0
26000,4.0,8000,12.87,0.31,0,0,1,0,0,0,0,0,1
105000,3.0,25000,12.23,0.24,0,0,1,0,0,0,0,1,0
58650,7.0,10800,16.29,0.16,0,0,0,1,0,0,0,1,0
39000,1.0,5600,14.96,0.14,0,0,0,1,0,0,0,1,0
19200,1.0,4000,10.0,0.21,0,1,0,0,0,0,0,1,0
33000,4.0,3600,10.0,0.11,0,1,0,0,0,0,0,1,0
132750,8.0,12000,11.49,0.09,0,1,0,0,0,0,0,1,0
105000,2.0,9600,11.71,0.09,0,1,0,0,0,0,0,1,0
35000,8.0,19000,11.36,0.54,0,1,0,0,0,0,0,1,0
39900,4.0,19000,12.18,0.48,0,1,0,0,0,0,0,1,0
148000,2.0,22200,19.42,0.15,0,0,0,0,1,0,0,1,0
75000,8.0,12000,13.16,0.16,0,0,1,0,0,0,0,0,1
39000,0.0,12000,13.3,0.31,0,0,0,1,0,0,0,1,0
38400,3.0,22000,18.78,0.57,0,0,0,0,0,1,0,0,1
42000,3.0,8000,15.58,0.19,0,0,0,1,0,0,0,1,0
32004,3.0,5000,10.62,0.16,0,1,0,0,0,0,0,1,0
25000,0.0,6950,14.42,0.28,0,0,0,1,0,0,0,0,1
25000,4.0,8000,14.84,0.32,0,0,0,1,0,0,0,1,0
59000,123.0,35000,16.02,0.59,0,0,0,1,0,0,0,0,1
49000,14.0,1800,11.71,0.04,0,1,0,0,0,0,0,1,0
74000,0.0,8000,16.89,0.11,0,0,0,1,0,0,0,1,0
86000,7.0,4800,16.0,0.06,0,0,0,1,0,0,0,0,1
65000,2.0,9500,11.89,0.15,0,1,0,0,0,0,0,1,0
240000,15.0,15000,13.16,0.06,0,0,1,0,0,0,0,0,1
54000,2.0,10000,16.49,0.19,0,0,0,1,0,0,0,0,1
80000,3.0,24000,11.71,0.3,0,1,0,0,0,0,0,1,0
63000,5.0,7400,10.99,0.12,0,1,0,0,0,0,0,1,0
65000,6.0,8000,9.32,0.12,1,0,0,0,0,0,0,1,0
36960,8.0,12500,14.61,0.34,0,0,0,1,0,0,0,0,1
105000,8.0,13000,9.91,0.12,0,1,0,0,0,0,0,1,0
93000,7.0,9800,10.25,0.11,0,1,0,0,0,0,0,1,0
45000,11.0,10000,14.74,0.22,0,0,0,1,0,0,0,1,0
56400,2.0,9500,8.9,0.17,1,0,0,0,0,0,0,1,0
48000,7.0,5600,10.62,0.12,0,1,0,0,0,0,0,1,0
90000,0.0,8000,10.99,0.09,0,1,0,0,0,0,0,1,0
30456,0.0,10400,6.91,0.34,1,0,0,0,0,0,0,1,0
73000,0.0,5000,15.31,0.07,0,0,0,1,0,0,0,0,1
30000,8.0,12000,12.42,0.4,0,1,0,0,0,0,0,1,0
44000,3.0,12000,12.23,0.27,0,0,1,0,0,0,0,1,0
30000,1.0,10000,16.0,0.33,0,0,0,0,1,0,0,1,0
23004,0.0,9450,10.37,0.41,0,1,0,0,0,0,0,1,0
43000,8.0,10000,16.89,0.23,0,0,0,1,0,0,0,1,0
78000,7.0,10000,13.06,0.13,0,0,1,0,0,0,0,0,1
21000,5.0,4800,10.75,0.23,0,1,0,0,0,0,0,1,0
98000,0.0,13200,15.28,0.13,0,0,0,1,0,0,0,0,1
79000,4.0,5000,15.33,0.06,0,0,0,1,0,0,0,1,0
36000,4.0,3250,7.75,0.09,1,0,0,0,0,0,0,1,0
89000,10.0,8000,10.99,0.09,0,1,0,0,0,0,0,1,0
35000,6.0,5000,14.79,0.14,0,0,1,0,0,0,0,1,0
78000,7.0,10000,5.79,0.13,1,0,0,0,0,0,0,1,0
39000,5.0,20000,14.74,0.51,0,0,0,1,0,0,0,1,0
188000,14.0,25000,10.62,0.13,0,1,0,0,0,0,0,1,0
12000,0.0,1000,13.57,0.08,0,0,1,0,0,0,0,1,0
